ID3v2.3,MP3,See It All,,,,,,<int Value>,,,<map[string]interface {} Value>,3299e3d1161de2c9f7ae0ac567343ca74a8b3f96,
ID3v2.3,MP3,This Way!,,,,,,<int Value>,,,<map[string]interface {} Value>,3f01917a976f733bac3e657be7b2a1dab552cd65,
ID3v2.3,MP3,Vermillion,,,,,,<int Value>,,,<map[string]interface {} Value>,d91e02c73003ec93d13c4e092cf4f246f1eee96a,
ID3v2.3,MP3,Words Gone,,,,,,<int Value>,,,<map[string]interface {} Value>,950e72bd2be922e21e9b29b1906511c7735a05e5,

ID3v2.3,MP3,Club Death - Alex Bessofen (Juli Aristy Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,67b86fb46739f957affcdc55bd93223f03c72e74,
ID3v2.3,MP3,Far Away - Juli Aristy (original mix),,,,,,<int Value>,,,<map[string]interface {} Value>,dfc3ecd860440add105372d99a085859ee5c001f,
ID3v2.3,MP3,Juli Aristy - Mind (original mix) preview - SFR,,,,,,<int Value>,,,<map[string]interface {} Value>,332149df51f0cc9c8fd15ccde3964e50e09f3eba,
ID3v2.3,MP3,Laberynth - Juli Aristy (original mix),,,,,,<int Value>,,,<map[string]interface {} Value>,6977e6bc59c56a787504fcf0d1460a9863a48227,
ID3v2.3,MP3,Morrison- Juli Aristy ( Original Mix),,,,,,<int Value>,,,<map[string]interface {} Value>,59232a25dec4eda1935c625904ebaa0b2c92879f,
ID3v2.3,MP3,Pangea - Juli Aristy (orginal Mix),,,,,,<int Value>,,,<map[string]interface {} Value>,1234b99a5618af5288cbfea3da7c2583fa12f58a,
ID3v2.3,MP3,Seven Billion Suns - Juli Aristy (original Mix),,,,,,<int Value>,,,<map[string]interface {} Value>,3d14f7c9b73ac850e4b4e074801e120f8648d325,

ID3v2.3,MP3,7th Star & The Saunderson Brothers - Funky Town [KMS RECORDS],,,,,,<int Value>,,,<map[string]interface {} Value>,95356beda62975ab173adc43d6c610990a7ab66a,
ID3v2.4,MP3,Chez D - Can U Feel It (Dantiez Saunderson & Killed Kassete Edit)FREE DOWNLOAD,,,,,,<int Value>,,,<map[string]interface {} Value>,3a822ceef47462b2ccf212da2734bd41d1b82936,
ID3v2.3,MP3,Dantiez Saunderson - Red Room,,,,,,<int Value>,,,<map[string]interface {} Value>,bdc155643d1501d8cb1cc2847f4eb9270c1836d5,
ID3v2.3,MP3,Kevin Saunderson - Smile ft. Paris Grey (Dantiez Saunderson & Killed Kassette Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,7cc93383201d670ba80e4851190815fe266684bf,
ID3v2.3,MP3,Kevin Saunderson Presents Inner City - Pennies From Heaven (Dantiez Saunderson Remix)- FREE DOWNLOAD,,,,,,<int Value>,,,<map[string]interface {} Value>,367e62259bcf0095e02a4dffddd34d94af6cbf25,
ID3v2.3,MP3,Kevin Saunderson as E-Dancer - Foundation,,,,,,<int Value>,,,<map[string]interface {} Value>,a25845f94d0403c94f6370c32ba90bc20a6c63eb,
ID3v2.3,MP3,MK - Bring Me To Life (feat Milly Pye) Bring Me To Life [Dantiez Saunderson Remix],,,,,,<int Value>,,,<map[string]interface {} Value>,41e14d0ae40d6afcba9e42c8d1faa003894d6604,
